Postcode,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice
6447,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6448,<20,<20,30,<20,<20,<20,<20,<20,<20,<20,26,20,67,<20,35,<20,<20,<20,57,<20,<20,<20,<20,<20,<20,20,<20
6450,<20,<20,"1,264",<20,205,<20,72,224,<20,408,"1,004",905,728,80,401,59,196,<20,"2,066",<20,<20,<20,<20,<20,<20,61,26
6460,<20,<20,93,<20,21,<20,<20,<20,<20,59,72,66,53,<20,26,<20,<20,<20,187,<20,<20,<20,<20,<20,<20,<20,<20
6461,<20,<20,70,<20,<20,<20,<20,<20,<20,<20,51,46,31,<20,<20,<20,<20,<20,114,<20,<20,<20,<20,<20,<20,<20,<20
6462,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6463,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6465,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6466,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6467,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6468,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,23,<20,<20,<20,<20,<20,<20,<20,23,<20,<20,<20,<20,<20,<20,<20,<20
6470,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6472,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6473,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6475,<20,<20,45,<20,<20,<20,<20,22,<20,27,34,33,<20,<20,<20,<20,<20,<20,82,<20,<20,<20,<20,<20,<20,<20,<20
6476,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6477,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,37,<20,<20,<20,<20,<20,<20,<20,<20
6479,<20,<20,57,<20,<20,<20,<20,<20,<20,<20,41,29,20,<20,<20,<20,<20,<20,89,<20,<20,<20,<20,<20,<20,<20,<20
6480,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6484,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6485,<20,<20,95,<20,<20,<20,<20,<20,<20,38,49,44,31,<20,<20,<20,<20,<20,158,<20,<20,<20,<20,<20,<20,<20,<20
6487,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6488,<20,<20,24,<20,<20,<20,<20,<20,<20,<20,<20,<20,20,<20,<20,<20,<20,<20,59,<20,<20,<20,<20,<20,<20,<20,<20
6489,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,30,<20,<20,<20,<20,<20,<20,<20,<20
6490,<20,<20,28,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,50,<20,<20,<20,<20,<20,<20,<20,<20
6501,<20,<20,82,<20,<20,<20,<20,<20,<20,20,68,59,42,<20,<20,<20,<20,<20,128,<20,<20,<20,<20,<20,<20,<20,<20
6502,<20,<20,174,<20,26,<20,<20,23,<20,35,84,80,58,<20,26,<20,<20,<20,248,<20,<20,<20,<20,<20,<20,<20,<20
6503,<20,<20,183,<20,35,<20,<20,51,<20,56,143,126,91,<20,40,<20,21,<20,284,<20,<20,<20,<20,<20,<20,<20,<20
6504,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6505,<20,<20,20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,23,<20,<20,<20,<20,<20,<20,<20,<20
6506,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6507,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,43,38,23,<20,<20,<20,<20,<20,55,<20,<20,<20,<20,<20,<20,<20,<20
6509,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6510,<20,<20,186,<20,27,<20,<20,32,<20,64,162,152,123,<20,69,<20,35,<20,327,<20,<20,<20,<20,<20,<20,<20,<20
6511,<20,<20,97,<20,<20,<20,<20,<20,<20,<20,29,24,24,<20,20,<20,<20,<20,129,<20,<20,<20,<20,<20,<20,<20,<20
6512,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6513,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6514,<20,<20,117,<20,21,<20,<20,<20,<20,31,36,37,49,<20,40,<20,<20,<20,181,<20,<20,<20,<20,<20,<20,<20,<20
6515,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,35,<20,<20,<20,<20,<20,<20,<20,<20
6516,<20,<20,197,<20,29,<20,<20,35,<20,51,96,100,82,<20,52,<20,23,<20,302,<20,<20,<20,<20,<20,<20,<20,<20
6517,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,32,25,26,<20,<20,<20,<20,<20,62,<20,<20,<20,<20,<20,<20,<20,<20
6518,<20,<20,24,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,<20
6519,<20,<20,65,<20,<20,<20,<20,<20,<20,<20,57,53,34,<20,20,<20,<20,<20,104,<20,<20,<20,<20,<20,<20,<20,<20
6521,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,<20,<20,<20
6522,<20,<20,43,<20,<20,<20,<20,<20,<20,<20,36,29,28,<20,20,<20,<20,<20,75,<20,<20,<20,<20,<20,<20,<20,<20
6525,<20,<20,507,<20,68,<20,25,85,<20,96,188,186,168,28,101,<20,35,<20,705,<20,<20,<20,<20,<20,<20,22,<20
6528,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,25,23,32,<20,<20,<20,<20,<20,59,<20,<20,<20,<20,<20,<20,<20,<20
6530,52,126,"3,115",<20,698,33,270,375,<20,"1,129","2,511","2,429","2,185",208,"1,245",144,704,<20,"5,600",<20,<20,<20,<20,25,<20,235,74
6531,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6532,<20,<20,333,<20,77,<20,31,66,<20,102,245,234,187,23,94,<20,38,<20,528,<20,<20,<20,<20,<20,<20,<20,<20
6535,<20,<20,271,<20,49,<20,23,27,<20,63,102,88,115,<20,74,<20,21,<20,411,<20,<20,<20,<20,<20,<20,<20,<20
6536,<20,<20,194,<20,30,<20,<20,21,<20,59,87,69,87,<20,64,<20,20,<20,312,<20,<20,<20,<20,<20,<20,<20,<20
6537,<20,<20,80,<20,<20,<20,<20,<20,<20,29,50,45,45,<20,31,<20,<20,<20,139,<20,<20,<20,<20,<20,<20,<20,<20
6556,<20,<20,153,<20,36,<20,<20,<20,<20,54,120,96,78,<20,46,<20,<20,<20,255,<20,<20,<20,<20,<20,<20,<20,<20
6558,<20,<20,64,<20,<20,<20,<20,<20,<20,<20,43,42,39,<20,21,<20,<20,<20,102,<20,<20,<20,<20,<20,<20,<20,<20
6560,<20,<20,148,<20,41,<20,24,<20,<20,67,120,118,90,<20,44,<20,27,<20,291,<20,<20,<20,<20,<20,<20,<20,<20
6562,<20,<20,144,<20,27,<20,<20,<20,<20,42,70,68,55,<20,25,<20,<20,<20,215,<20,<20,<20,<20,<20,<20,<20,<20
6564,<20,<20,55,<20,<20,<20,<20,<20,<20,<20,31,28,<20,<20,<20,<20,<20,<20,91,<20,<20,<20,<20,<20,<20,<20,<20
6566,<20,<20,464,<20,84,<20,31,52,<20,162,215,215,185,26,103,<20,51,<20,745,<20,<20,<20,<20,<20,<20,<20,<20
6567,<20,<20,27,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,37,<20,<20,<20,<20,<20,<20,<20,<20
6568,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,21,<20,<20,<20,<20,<20,<20,<20,34,<20,<20,<20,<20,<20,<20,<20,<20
6569,<20,<20,35,<20,<20,<20,<20,<20,<20,<20,26,20,<20,<20,<20,<20,<20,<20,43,<20,<20,<20,<20,<20,<20,<20,<20
6571,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6572,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6574,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6575,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6603,<20,<20,81,<20,27,<20,<20,<20,<20,55,104,95,67,<20,35,<20,23,<20,179,<20,<20,<20,<20,<20,<20,<20,<20
6605,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6606,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,24,<20,<20,<20,<20,<20,<20,<20,<20
6608,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6609,<20,<20,46,<20,<20,<20,<20,23,<20,26,52,38,35,<20,<20,<20,<20,<20,84,<20,<20,<20,<20,<20,<20,<20,<20
6612,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,23,<20,<20,<20,<20,<20,<20,<20,<20
6613,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6614,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6616,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6620,<20,<20,20,<20,<20,<20,<20,<20,<20,<20,31,24,<20,<20,<20,<20,<20,<20,40,<20,<20,<20,<20,<20,<20,<20,<20
6623,<20,<20,79,<20,<20,<20,<20,<20,<20,26,72,63,61,<20,30,<20,20,<20,134,<20,<20,<20,<20,<20,<20,<20,<20
6625,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6627,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6628,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6630,<20,<20,43,<20,<20,<20,<20,<20,<20,41,93,84,112,<20,68,<20,30,<20,135,<20,<20,<20,<20,<20,<20,<20,<20
6631,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6632,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6635,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,36,34,60,<20,33,<20,20,<20,40,<20,<20,<20,<20,<20,<20,<20,<20
6638,<20,<20,50,<20,<20,<20,<20,<20,<20,41,84,79,121,<20,85,<20,39,<20,141,<20,<20,<20,<20,<20,<20,<20,<20
6639,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,27,<20,<20,<20,<20,<20,<20,<20,<20
6640,<20,<20,28,<20,<20,<20,<20,<20,<20,26,20,<20,33,<20,28,<20,<20,<20,72,<20,<20,<20,<20,<20,<20,<20,<20
6642,<20,<20,62,<20,26,<20,<20,<20,<20,66,172,168,244,<20,153,<20,68,<20,235,<20,<20,<20,<20,<20,<20,29,<20
6646,<20,<20,23,<20,<20,<20,<20,<20,<20,<20,68,65,118,<20,76,<20,<20,<20,81,<20,<20,<20,<20,<20,<20,<20,<20
6701,<20,47,486,<20,127,<20,71,55,<20,265,511,461,609,<20,356,51,145,<20,"1,040",<20,<20,<20,<20,<20,<20,75,<20
6705,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6707,<20,<20,121,<20,34,<20,<20,<20,<20,60,115,118,77,<20,45,<20,<20,<20,216,<20,<20,<20,<20,<20,<20,<20,<20
6710,<20,<20,23,<20,<20,<20,<20,<20,<20,21,44,48,72,<20,46,<20,<20,<20,64,<20,<20,<20,<20,<20,<20,<20,<20
6713,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,24,<20,<20,<20,<20,<20,<20,<20,<20
6714,<20,21,102,<20,79,<20,23,<20,<20,150,483,573,543,<20,381,25,148,<20,516,<20,<20,<20,<20,<20,<20,62,<20
6716,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,35,25,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6718,<20,<20,45,<20,<20,<20,<20,<20,<20,74,98,90,174,<20,136,<20,29,<20,180,<20,<20,<20,<20,<20,<20,<20,<20
6720,<20,<20,<20,<20,<20,<20,<20,<20,<20,26,74,92,102,<20,64,<20,20,<20,83,<20,<20,<20,<20,<20,<20,<20,<20
6721,<20,<20,81,<20,30,<20,<20,<20,<20,81,101,115,171,<20,109,<20,25,<20,223,<20,<20,<20,<20,<20,<20,<20,<20
6722,<20,40,152,<20,88,<20,37,<20,<20,248,519,586,667,<20,459,39,206,<20,714,<20,<20,<20,<20,<20,<20,91,<20
6725,30,156,445,<20,200,<20,114,<20,<20,895,"1,084","1,029","1,117",51,594,109,326,<20,"1,848",<20,<20,<20,<20,<20,<20,126,24
6726,<20,28,76,<20,33,<20,<20,<20,<20,110,218,208,145,<20,57,<20,59,<20,277,<20,<20,<20,<20,<20,<20,<20,<20
6728,<20,107,192,<20,71,<20,44,<20,<20,394,533,490,718,<20,340,83,170,<20,834,<20,<20,<20,<20,<20,<20,83,<20
6740,<20,44,67,<20,<20,<20,<20,<20,<20,128,204,201,300,<20,169,38,58,<20,283,<20,<20,<20,<20,<20,<20,49,<20
6743,<20,105,183,<20,77,<20,36,<20,<20,362,587,570,654,27,316,50,191,<20,830,<20,<20,<20,<20,<20,<20,80,<20
6751,<20,<20,<20,<20,<20,<20,<20,<20,<20,23,78,110,89,<20,40,<20,<20,<20,60,<20,<20,<20,<20,<20,<20,<20,<20
6753,<20,<20,56,<20,38,<20,<20,<20,<20,92,238,281,447,<20,273,38,65,<20,257,<20,<20,<20,<20,<20,<20,70,<20
6754,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,23,48,<20,<20,<20,<20,<20,<20,28,<20,<20,<20,<20,<20,<20,<20,<20
6758,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,22,22,55,<20,32,<20,<20,<20,28,<20,<20,<20,<20,<20,<20,<20,<20
6760,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,29,27,36,<20,<20,<20,<20,<20,34,<20,<20,<20,<20,<20,<20,<20,<20
6762,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6765,<20,114,95,<20,72,<20,52,<20,<20,363,454,410,637,<20,215,83,100,<20,634,<20,<20,<20,<20,<20,<20,75,<20
6770,<20,99,105,<20,75,<20,65,<20,<20,353,511,483,701,<20,382,104,145,<20,699,<20,<20,<20,<20,<20,<20,116,<20
6798,<20,<20,58,<20,<20,<20,<20,<20,<20,<20,31,28,<20,<20,<20,<20,<20,<20,78,<20,<20,<20,<20,<20,<20,<20,<20
6799,<20,<20,63,<20,<20,<20,<20,<20,<20,20,46,38,46,<20,30,<20,<20,<20,107,<20,<20,<20,<20,<20,<20,<20,<20
6831,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6832,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6838,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6843,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6849,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6872,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6892,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6900,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6901,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6902,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6903,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6904,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6906,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6909,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6910,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6911,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6912,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6913,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6914,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6915,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6916,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6918,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6919,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6921,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6922,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6923,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6924,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6926,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6929,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6931,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6932,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6933,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6934,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6935,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6936,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6943,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6946,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6951,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6952,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6954,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6955,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6956,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6957,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6959,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6963,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6964,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6965,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6966,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6967,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6968,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6970,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6979,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
6981,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
